T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
fisheatcorn,amcd,sgt. snuggles,droblexero,1,1,2
prinz,kellner,hy,bjt,0,2,0
bocaj,20fu,lultam,diamond zero,1,0,2
king funk,jjlinyard,sgt. snuggles,droblexero,0,2,0
cpt.zeppo,looman,fisheatcorn,amcd,0,-2,-2
prinz,kellner,lultam,diamond zero,0,2,0
hy,bjt,sgt. snuggles,droblexero,1,0,2
bocaj,20fu,fisheatcorn,amcd,1,0,2
king funk,jjlinyard,cpt.zeppo,looman,0,2,0
prinz,kellner,sgt. snuggles,droblexero,0,2,0
lultam,diamond zero,fisheatcorn,amcd,1,0,2
hy,bjt,cpt.zeppo,looman,1,0,2
bocaj,20fu,king funk,jjlinyard,1,0,2
prinz,kellner,fisheatcorn,amcd,0,2,0
sgt. snuggles,droblexero,cpt.zeppo,looman,1,0,2
lultam,diamond zero,king funk,jjlinyard,1,1,2
hy,bjt,bocaj,20fu,0,2,0
prinz,kellner,cpt.zeppo,looman,0,2,0
fisheatcorn,amcd,king funk,jjlinyard,1,1,2
sgt. snuggles,droblexero,bocaj,20fu,0,2,0
lultam,diamond zero,hy,bjt,0,2,0
prinz,kellner,king funk,jjlinyard,0,2,0
cpt.zeppo,looman,bocaj,20fu,0,2,0
fisheatcorn,amcd,hy,bjt,0,2,0
sgt. snuggles,droblexero,lultam,diamond zero,0,2,0
leffen,yabasta,icysummers,sweaty slowpoke,0,2,0
belia,raoul,aiken,yiivo,0,2,0
okameed,soy,mickey blue,sluggard,0,2,0
gaussbet,metafalo,michaeldouglas,stels,1,0,2
leffen,yabasta,aiken,yiivo,0,2,0
icysummers,sweaty slowpoke,mickey blue,sluggard,1,0,2
belia,raoul,michaeldouglas,stels,0,2,1
okameed,soy,gaussbet,metafalo,0,2,0
leffen,yabasta,mickey blue,sluggard,0,2,0
aiken,yiivo,michaeldouglas,stels,0,2,1
icysummers,sweaty slowpoke,gaussbet,metafalo,1,0,2
belia,raoul,okameed,soy,1,1,2
leffen,yabasta,michaeldouglas,stels,0,2,0
mickey blue,sluggard,gaussbet,metafalo,1,0,2
aiken,yiivo,okameed,soy,1,0,2
icysummers,sweaty slowpoke,belia,raoul,1,0,2
leffen,yabasta,gaussbet,metafalo,0,2,0
michaeldouglas,stels,okameed,soy,1,1,2
mickey blue,sluggard,belia,raoul,1,0,2
aiken,yiivo,icysummers,sweaty slowpoke,0,2,0
leffen,yabasta,okameed,soy,0,2,0
gaussbet,metafalo,belia,raoul,1,0,2
michaeldouglas,stels,icysummers,sweaty slowpoke,0,2,0
mickey blue,sluggard,aiken,yiivo,1,0,2
leffen,yabasta,belia,raoul,0,2,0
okameed,soy,icysummers,sweaty slowpoke,0,2,0
gaussbet,metafalo,aiken,yiivo,0,2,0
michaeldouglas,stels,mickey blue,sluggard,0,2,0
phex,pasi,ranger,cyclops,0,2,0
craft,way,shais young,kyran,0,2,0
luk,ezan,captain ireland,zeruko,0,2,0
brado,kone,amishcatfish,swan,0,2,0
phex,pasi,shais young,kyran,0,2,0
ranger,cyclops,captain ireland,zeruko,0,2,0
craft,way,amishcatfish,swan,0,2,0
luk,ezan,brado,kone,0,2,0
phex,pasi,captain ireland,zeruko,0,2,0
shais young,kyran,amishcatfish,swan,0,2,0
ranger,cyclops,brado,kone,1,0,2
craft,way,luk,ezan,0,2,1
phex,pasi,amishcatfish,swan,0,2,0
captain ireland,zeruko,brado,kone,1,0,2
shais young,kyran,luk,ezan,1,0,2
ranger,cyclops,craft,way,1,0,2
phex,pasi,brado,kone,0,2,0
amishcatfish,swan,luk,ezan,1,0,2
captain ireland,zeruko,craft,way,1,0,2
shais young,kyran,ranger,cyclops,0,2,0
phex,pasi,luk,ezan,0,2,0
brado,kone,craft,way,1,1,2
amishcatfish,swan,ranger,cyclops,1,0,2
captain ireland,zeruko,shais young,kyran,1,0,2
phex,pasi,craft,way,0,2,0
luk,ezan,ranger,cyclops,0,2,0
