P1,P2,set winner,P1Score,P2Score
raziek,killerjawz,1,1,2
meru,oursouzbek,0,2,0
sim-max,silentdoom,0,2,1
glutonny,tatuman,0,2,0
el_pitikla,c.r.z,1,0,2
long0uw,zartzu,1,0,2
kanaribird,m,1,0,2
istudying,atrox,0,2,0
bryggiz,meutrich,0,2,1
j.miller,riksto,0,2,1
robo~luigi,pidgey,0,2,0
cyve,whoophee,0,2,0
s1,| iamaho,0,2,0
mr.r,killerjawz,0,2,0
meru,sim-max,0,2,0
glutonny,c.r.z,0,2,0
zartzu,m,1,0,2
istudying,bryggiz,0,2,0
j.miller,robo~luigi,0,2,0
cyve,s1,0,2,1
mr.r,meru,0,2,1
glutonny,m,1,0,2
istudying,j.miller,0,2,0
cyve,mr.r,1,0,3
m,istudying,0,3,2
mr.r,m,0,3,0
mr.r,cyve,0,3,0
laske,g-danzee,1,0,2
dinamirer,dark,1,0,2
jebu,martynmw,1,0,2
doublec,patrick,1,0,2
clade,tag,1,0,2
| chrisr334,khanage,1,0,2
loota,warheart,0,2,1
shuc,greentwingamer,1,0,2
rekzius,bulby,0,2,0
suntherion,zht,0,2,0
pikaforlife,sylph,1,1,2
willz,vreyvus,1,0,2
dx17,greengoblin (gg),0,2,0
lentross,sirshyguy,1,1,2
dynastyle,alias,0,2,0
joe,wiiase,1,0,2
pidgey,g-danzee,0,2,1
riksto,dark,0,2,0
meutrich,martynmw,0,2,0
atrox,patrick,1,1,2
kanaribird,tag,1,0,2
long0uw,khanage,0,2,0
el_pitikla,loota,0,2,0
tatuman,greentwingamer,0,2,1
silentdoom,rekzius,0,2,0
oursouzbek,suntherion,1,0,2
raziek,sylph,1,0,2
el_bardo,vreyvus,0,2,1
enki,dx17,0,2,0
tonsana,sirshyguy,1,1,2
aperture,dynastyle,0,2,0
wreck-it mundo,wiiase,1,0,2
pidgey,riksto,1,1,2
meutrich,patrick,1,1,2
tag,long0uw,1,0,2
el_pitikla,tatuman,0,2,0
silentdoom,suntherion,1,1,2
sylph,el_bardo,1,1,2
enki,sirshyguy,1,1,2
aperture,wiiase,0,2,0
sim-max,riksto,0,2,0
killerjawz,patrick,0,2,1
| iamaho,long0uw,1,0,2
whoophee,el_pitikla,1,0,2
robo~luigi,suntherion,0,2,0
bryggiz,el_bardo,1,0,2
zartzu,sirshyguy,0,2,1
c.r.z,aperture,1,0,2
sim-max,killerjawz,1,0,2
long0uw,el_pitikla,1,0,2
robo~luigi,el_bardo,0,2,0
zartzu,aperture,1,0,2
glutonny,killerjawz,1,1,2
j.miller,el_pitikla,1,1,2
s1,robo~luigi,0,2,0
meru,aperture,1,0,2
killerjawz,el_pitikla,0,2,1
s1,aperture,0,2,0
cyve,killerjawz,0,3,1
istudying,s1,0,3,2
cyve,istudying,0,3,0
m,cyve,1,0,3
