P1,P2,set winner,P1Score,P2Score
fury,humble,0,2,0
fury,waga,0,2,0
proxy,waga,1,1,2
zebra,potato,0,2,0
geoscyl,bell pepper,1,-1,0
bambooo,nugz,1,1,2
loveswater,waga,1,1,2
grin,zebra,1,0,2
sweat,bell pepper,0,2,1
jamis,nugz,1,0,2
waga,zebra,0,2,1
sweat,nugz,0,2,0
debra!,waga,1,1,2
catan,sweat,0,2,0
waga,catan,0,2,0
humble,waga,1,0,2
thecivilyoshi,melpyx,1,-1,0
ycj,nodge,1,-1,0
danch,poodledeedoop,0,2,1
jlo,clockmire,0,0,-1
ihwp,dogface,1,1,2
quality steve,icefang,0,2,0
pcgbones,tichinde925,0,2,0
henry,soma,1,1,2
melpyx,nodge,0,2,0
danch,jlo,1,0,2
dogface,quality steve,1,1,2
pcgbones,soma,0,2,1
melpyx,jlo,1,1,2
quality steve,pcgbones,1,0,2
jlo,pcgbones,0,2,1
jlo,pcgbones,0,2,0
thecivilyoshi,ycj,1,-1,0
poodledeedoop,clockmire,0,0,-1
ihwp,icefang,0,2,0
tichinde925,henry,0,2,0
soma,ycj,1,0,2
dogface,poodledeedoop,0,2,0
danch,ihwp,0,2,0
nodge,tichinde925,1,0,2
ycj,dogface,0,2,0
danch,tichinde925,0,2,1
melpyx,ycj,0,2,1
quality steve,danch,0,2,0
melpyx,quality steve,1,1,2
pcgbones,quality steve,0,2,1
fliinchy,ybot,0,2,0
john ward,crispy,0,0,-1
man,k8a,1,1,2
focus,larfen,0,2,1
onepunchman,hannydoon,0,2,1
qtip,sabrereaper,0,2,0
fazers,pip,0,2,0
mr. muscles,hadoken,1,1,2
fliinchy,john ward,1,0,2
k8a,focus,0,2,0
onepunchman,qtip,0,2,0
fazers,hadoken,1,1,2
john ward,k8a,0,2,1
onepunchman,hadoken,1,1,2
john ward,hadoken,0,2,1
john ward,hadoken,1,1,2
hadoken,john ward,1,0,2
ybot,crispy,1,0,2
man,larfen,1,0,2
hannydoon,sabrereaper,1,-1,0
pip,mr. muscles,0,2,0
fazers,crispy,0,2,0
qtip,larfen,1,0,2
focus,sabrereaper,0,2,0
fliinchy,pip,1,-1,0
fazers,larfen,1,1,2
focus,pip,0,2,0
k8a,larfen,1,-1,0
