P1,P2,set winner,P1Score,P2Score
soccermom69,xiivi,0,2,1
medz,bor,0,2,0
gimr,soccermom69,1,0,2
medz,soccermom69,0,2,1
frobey,chuluu,1,1,2
dankmemer420,sleepy time,1,0,2
xiivi,mortfeld,0,2,0
gabezilla,chuluu,0,2,0
smirked,darkclops,0,2,0
pog0,sleepy time,0,2,0
xiivi,gabezilla,1,0,2
smirked,pog0,1,0,2
bor,gabezilla,0,2,0
gimr,pog0,0,2,1
bor,gimr,0,2,1
soccermom69,bor,0,-2,-2
chzy,kentobento,0,2,0
voice,shrip,1,0,2
allday napper,mlk$,0,0,-1
fiercekyo,wangz,0,2,0
jippythelion,jwolf,1,0,2
replicate,chzy,0,2,0
shrip,allday napper,0,2,0
son2,fiercekyo,0,2,0
winslo,jwolf,0,2,0
replicate,shrip,0,2,0
son2,winslo,0,2,0
replicate,son2,1,0,2
voice,mlk$,0,0,-1
jwolf,kentobento,0,2,0
fiercekyo,voice,0,2,0
allday napper,wangz,1,0,2
chzy,jippythelion,0,2,0
jwolf,fiercekyo,0,2,1
wangz,chzy,1,0,2
shrip,jwolf,0,2,0
winslo,chzy,1,0,2
shrip,chzy,1,0,2
replicate,chzy,0,-2,-2
neverlucky,bunnyblast,0,-2,-2
somekid,kyo,0,-2,-2
net1234,daniel,0,-2,-2
mimorox,smokey meat sweats bbq,1,-2,-2
cera,ccdm,0,-2,-2
bagels,arakune,0,0,-1
firefly,neverlucky,0,-2,-2
somekid,net1234,1,-2,-2
manatee,smokey meat sweats bbq,0,-2,-2
cera,bagels,0,-2,-2
firefly,net1234,0,-2,-2
manatee,cera,0,-2,-2
firefly,manatee,0,-2,-2
kyo,daniel,0,-2,-2
ccdm,arakune,0,-2,-2
bagels,bunnyblast,1,-2,-2
smokey meat sweats bbq,kyo,0,-2,-2
somekid,mimorox,1,-2,-2
neverlucky,ccdm,1,-2,-2
bunnyblast,smokey meat sweats bbq,1,-2,-2
mimorox,ccdm,1,-2,-2
net1234,smokey meat sweats bbq,0,-2,-2
cera,ccdm,0,-2,-2
net1234,cera,1,-2,-2
manatee,cera,0,-2,-2
zombie!,impact series,0,-2,-2
flimwad,masha,1,-1,0
paxinchristo,johnknight1,1,-1,0
neiled it,stickers,0,-2,-2
smackledorf007,moe moe kyun,0,-2,-2
savior,goonknight,0,-2,-2
bob$,zombie!,0,-2,-2
masha,johnknight1,0,0,-1
lunchables,neiled it,0,-2,-2
smackledorf007,savior,1,-2,-2
bob$,masha,0,-2,-2
lunchables,savior,0,-2,-2
bob$,lunchables,0,-2,-2
flimwad,paxinchristo,1,-1,0
moe moe kyun,goonknight,1,-2,-2
smackledorf007,impact series,1,-2,-2
neiled it,paxinchristo,0,0,-1
johnknight1,stickers,1,-1,0
zombie!,goonknight,0,-2,-2
impact series,neiled it,0,-2,-2
stickers,zombie!,1,-2,-2
masha,impact series,1,-2,-2
savior,zombie!,1,-2,-2
impact series,zombie!,1,-2,-2
lunchables,zombie!,0,-2,-2
magnetic salt,rick rosser,1,-2,-2
